isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,1.0,,0.0039,0.1568,0.0105,64.0,127693766.0,15.0,18.0,191.0,1.0,0.005235602,0.6259,0.7383,,False
False,1.0,0.0652,0.0665,0.1534,0.0102,65.0,128367662.0,15.0,18.0,191.0,1.0,0.005235602,0.6136,0.7447,,False
False,1.0,0.0343,0.0382,0.1477,0.0098,66.0,129315940.0,15.0,18.0,191.0,1.0,0.005235602,0.6252,0.7348,,False
False,1.0,0.06,0.064,0.1501,0.01,67.0,129490404.0,15.0,18.0,191.0,1.0,0.005235602,0.6256,0.7354,,False
False,1.0,0.0522,0.057,0.1241,0.0083,68.0,133830665.0,15.0,18.0,191.0,2.0,0.010471204,0.5696,0.7563,,False
False,1.0,0.0344,0.0359,0.0764,0.0051,69.0,144721566.0,15.0,18.0,191.0,1.0,0.005235602,0.2662,0.7729,,True
False,1.0,0.0017,0.0056,0.0725,0.0048,70.0,146421980.0,15.0,18.0,191.0,1.0,0.005235602,0.2617,0.7696,,False
False,1.0,0.0302,0.0752,0.1114,0.0074,71.0,147031370.0,15.0,18.0,199.0,12.0,0.06030151,0.3046,0.7689,,True
False,1.0,0.0751,0.0789,0.1113,0.0074,72.0,147052472.0,15.0,18.0,199.0,1.0,0.0050251256,0.3116,0.7699,,False
False,1.0,0.0767,0.0789,0.1103,0.0074,73.0,147720927.0,15.0,18.0,199.0,1.0,0.0050251256,0.3201,0.7743,,False
False,1.0,,,0.1029,0.0069,74.0,149325937.0,15.0,19.0,193.0,6.0,0.031088082,0.3651,0.7557,,False
False,1.0,0.0002,0.0155,0.1163,0.0078,75.0,149387621.0,15.0,19.0,196.0,3.0,0.015306123,0.3738,0.7575,,True
False,1.0,0.0155,0.023,0.123,0.0082,76.0,149394045.0,15.0,19.0,197.0,1.0,0.005076142,0.3756,0.7583,,False
False,1.0,,,0.1106,0.0074,77.0,149536838.0,15.0,20.0,193.0,4.0,0.020725388,0.3775,0.7581,,False
False,1.0,0.0596,0.0668,0.1171,0.0078,78.0,149560094.0,15.0,20.0,194.0,1.0,0.005154639,0.4464,0.7507,,False
False,1.0,0.0647,0.0762,0.1138,0.0076,79.0,150252282.0,15.0,20.0,194.0,3.0,0.0154639175,0.449,0.7541,,False
False,1.0,0.0722,0.0707,0.1069,0.0071,80.0,151439749.0,15.0,20.0,190.0,7.0,0.036842104,0.4687,0.7438,,False
False,1.0,0.0097,0.0174,0.1027,0.0068,81.0,153791881.0,15.0,20.0,191.0,1.0,0.005235602,0.5327,0.7361,,True
False,1.0,0.0569,0.0591,0.0952,0.0063,82.0,155948034.0,15.0,20.0,191.0,3.0,0.015706806,0.6019,0.7494,,False
False,1.0,0.0068,0.0329,0.1185,0.0079,83.0,156046847.0,15.0,20.0,197.0,6.0,0.030456852,0.6125,0.7502,,True
False,1.0,,0.0075,0.1217,0.0076,84.0,156721680.0,16.0,21.0,198.0,1.0,0.005050505,0.6182,0.7561,,False
True,2.0,0.0145,0.029,0.1335,0.0083,85.0,156909521.0,16.0,21.0,200.0,2.0,0.01,0.6346,0.7608,,False
False,2.0,0.0511,0.0526,0.1283,0.008,86.0,158025283.0,16.0,21.0,200.0,1.0,0.005,0.6426,0.7596,,False
False,2.0,0.0525,0.054,0.1295,0.0081,87.0,158089376.0,16.0,21.0,200.0,1.0,0.005,0.6426,0.759,,False
False,2.0,,0.0145,0.142,0.0084,88.0,158102471.0,17.0,21.0,202.0,2.0,0.00990099,0.6774,0.7356,,True
False,2.0,0.0285,0.0423,0.1519,0.0089,89.0,158458775.0,17.0,21.0,204.0,2.0,0.009803922,0.7017,0.7384,,True
False,2.0,0.0475,0.0494,0.1422,0.0084,90.0,160182682.0,17.0,21.0,204.0,3.0,0.014705882,0.705,0.7396,,False
False,2.0,0.023,0.0401,0.1497,0.0088,91.0,161388274.0,17.0,21.0,208.0,4.0,0.01923077,0.707,0.7452,,True
False,2.0,0.0455,0.0457,0.1485,0.0087,92.0,161572813.0,17.0,21.0,208.0,1.0,0.0048076925,0.7067,0.7438,,False
False,2.0,0.0359,0.0394,0.1485,0.0087,93.0,161635243.0,17.0,21.0,208.0,1.0,0.0048076925,0.703,0.7465,,False
False,2.0,0.0424,0.0358,0.1427,0.0084,94.0,161638083.0,17.0,21.0,206.0,2.0,0.009708738,0.7032,0.7468,,False
False,2.0,0.0357,0.0392,0.1421,0.0084,95.0,161721385.0,17.0,21.0,206.0,1.0,0.004854369,0.7035,0.7457,,False
False,2.0,,0.007,0.1338,0.0074,96.0,164048989.0,18.0,21.0,207.0,1.0,0.004830918,0.6972,0.7422,,True
False,2.0,0.0349,0.0352,0.1338,0.0074,97.0,164075284.0,18.0,21.0,207.0,1.0,0.004830918,0.6975,0.7421,,False
False,2.0,0.0049,0.0118,0.137,0.0076,98.0,164564023.0,18.0,21.0,208.0,1.0,0.0048076925,0.7182,0.7451,,False
False,2.0,0.0335,0.0402,0.1395,0.0077,99.0,165108212.0,18.0,21.0,209.0,1.0,0.004784689,0.7171,0.7372,,True
False,2.0,,,0.1327,0.0074,100.0,165721260.0,18.0,22.0,208.0,1.0,0.0048076925,0.7154,0.7356,,False
False,2.0,0.0277,0.0312,0.1258,0.007,101.0,166938594.0,18.0,22.0,208.0,1.0,0.0048076925,0.7123,0.7351,,False
False,2.0,0.0267,0.0279,0.1234,0.0069,102.0,167595579.0,18.0,22.0,208.0,1.0,0.0048076925,0.7107,0.7379,,False
False,2.0,0.027,0.0283,0.1207,0.0067,103.0,168305542.0,18.0,22.0,208.0,1.0,0.0048076925,0.6948,0.7363,,False
False,2.0,0.0271,0.1421,0.2031,0.0119,104.0,170013287.0,17.0,22.0,223.0,55.0,0.24663678,0.6956,0.7436,,False
False,2.0,0.0247,0.028,0.2027,0.0119,105.0,170109247.0,17.0,22.0,223.0,1.0,0.004484305,0.6956,0.7428,,False
False,2.0,0.0256,0.0259,0.1859,0.0109,106.0,172002780.0,17.0,22.0,223.0,1.0,0.004484305,0.7028,0.728,,False
False,2.0,0.022,0.0203,0.1367,0.0085,107.0,175546304.0,16.0,22.0,201.0,22.0,0.10945274,0.6072,0.7427,,False
False,2.0,0.0202,0.0208,0.1367,0.0085,108.0,175650564.0,16.0,22.0,201.0,1.0,0.0049751243,0.611,0.7442,,False
False,2.0,0.02,0.0226,0.134,0.0084,109.0,176502877.0,16.0,22.0,201.0,1.0,0.0049751243,0.6023,0.746,,False
False,2.0,0.0217,0.0219,0.1289,0.0081,110.0,177377262.0,16.0,22.0,201.0,1.0,0.0049751243,0.6061,0.7297,,False
False,2.0,0.0215,0.0228,0.1276,0.008,111.0,177820298.0,16.0,22.0,201.0,1.0,0.0049751243,0.6037,0.7367,,False
False,2.0,0.0227,0.0229,0.127,0.0079,112.0,177963258.0,16.0,22.0,201.0,1.0,0.0049751243,0.6037,0.736,,False
False,2.0,0.021,0.0214,0.1167,0.0073,113.0,179866977.0,16.0,22.0,201.0,1.0,0.0049751243,0.5996,0.7405,,False
False,2.0,0.0705,0.1027,0.1388,0.0087,114.0,180900982.0,16.0,22.0,209.0,9.0,0.043062203,0.5539,0.7542,,False
False,2.0,0.0151,0.019,0.105,0.0066,115.0,182834362.0,16.0,22.0,201.0,9.0,0.04477612,0.544,0.7585,,False
False,2.0,0.0176,0.0185,0.0979,0.0061,116.0,184546206.0,16.0,22.0,201.0,1.0,0.0049751243,0.5618,0.77,,True
False,2.0,0.0179,0.0183,0.0949,0.0059,117.0,185307299.0,16.0,22.0,201.0,1.0,0.0049751243,0.5348,0.7633,,False
False,2.0,0.0161,0.0165,0.0842,0.0053,118.0,187993999.0,16.0,22.0,201.0,1.0,0.0049751243,0.525,0.768,,False
False,2.0,0.0146,0.0147,0.0749,0.0047,119.0,190601327.0,16.0,22.0,200.0,1.0,0.005,0.5494,0.7716,,False
False,2.0,0.0146,0.0318,0.0907,0.0057,120.0,190684843.0,16.0,22.0,203.0,3.0,0.014778325,0.5537,0.7725,,False
False,2.0,0.0318,0.0322,0.0909,0.0057,121.0,190758645.0,16.0,22.0,203.0,1.0,0.0049261083,0.5428,0.7733,,False
False,2.0,0.0288,0.0291,0.0816,0.0051,122.0,193187993.0,16.0,22.0,203.0,1.0,0.0049261083,0.4257,0.8161,,False
False,2.0,0.0261,0.0264,0.0733,0.0046,123.0,195594501.0,16.0,22.0,203.0,1.0,0.0049261083,0.3934,0.8088,,False
False,2.0,0.0246,0.0261,0.0697,0.0044,124.0,197149898.0,16.0,22.0,203.0,1.0,0.0049261083,0.3619,0.8004,,False
False,2.0,,0.0069,0.0758,0.0045,125.0,197262438.0,17.0,23.0,204.0,1.0,0.004901961,0.3987,0.7829,,False
False,2.0,0.0243,0.0248,0.0719,0.0042,126.0,198547181.0,17.0,23.0,204.0,1.0,0.004901961,0.3845,0.7825,,False
False,2.0,0.0235,0.0235,0.0683,0.004,127.0,199666874.0,17.0,23.0,204.0,1.0,0.004901961,0.3808,0.7775,,False
False,2.0,0.0218,0.0222,0.0637,0.0037,128.0,201291549.0,17.0,23.0,204.0,1.0,0.004901961,0.3552,0.7685,,False
False,2.0,0.0177,0.0184,0.0515,0.003,129.0,206212730.0,17.0,23.0,204.0,1.0,0.004901961,0.3317,0.7389,,False
False,2.0,0.0182,0.0182,0.0508,0.003,130.0,206476592.0,17.0,23.0,204.0,1.0,0.004901961,0.339,0.7368,,False
False,2.0,0.0162,0.0166,0.0458,0.0027,131.0,208903242.0,17.0,23.0,204.0,1.0,0.004901961,0.4099,0.7353,,False
False,2.0,0.0153,0.0746,0.0998,0.0059,132.0,210715275.0,17.0,23.0,220.0,17.0,0.07727273,0.4108,0.731,,False
False,2.0,0.0,0.0223,0.1149,0.0068,133.0,211846901.0,17.0,23.0,226.0,6.0,0.026548672,0.6208,0.5747,,True
False,2.0,0.0223,0.0436,0.1342,0.0079,134.0,211848735.0,17.0,23.0,232.0,6.0,0.02586207,0.7053,0.5249,,True
False,2.0,0.0676,0.068,0.1345,0.0079,135.0,211917373.0,17.0,23.0,232.0,1.0,0.004310345,0.7055,0.528,,False
False,2.0,0.0654,0.0328,0.1,0.0059,136.0,212781004.0,17.0,23.0,216.0,16.0,0.074074075,0.7149,0.5221,,False
False,2.0,,0.0065,0.1023,0.0057,137.0,213563452.0,18.0,24.0,217.0,1.0,0.004608295,0.7352,0.5172,,False
False,2.0,0.0302,0.0305,0.0989,0.0055,138.0,214350181.0,18.0,24.0,217.0,1.0,0.004608295,0.7331,0.5308,,False
False,2.0,,0.0065,0.1031,0.0054,139.0,214699297.0,19.0,25.0,218.0,1.0,0.0045871558,0.7406,0.5317,,False
False,2.0,0.0282,0.0289,0.0981,0.0052,140.0,215911750.0,19.0,25.0,218.0,1.0,0.0045871558,0.7494,0.5359,,False
False,2.0,0.0279,0.0282,0.0949,0.005,141.0,216697888.0,19.0,25.0,218.0,1.0,0.0045871558,0.7395,0.5439,,False
False,2.0,0.0245,0.0249,0.0828,0.0044,142.0,219781351.0,19.0,25.0,218.0,1.0,0.0045871558,0.7268,0.5607,,False
False,2.0,0.0229,0.0261,0.0792,0.0042,143.0,221603280.0,19.0,25.0,218.0,1.0,0.0045871558,0.7409,0.5718,,False
False,2.0,0.0254,0.0258,0.0774,0.0041,144.0,222204676.0,19.0,25.0,218.0,1.0,0.0045871558,0.7399,0.5689,,False
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,0.7835,0.5071,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,0.6828,0.6919,,False
False,0.0,,0.4444,1.0,0.5,1.0,1477.0,2.0,2.0,8.0,4.0,0.5,0.6834,0.6917,,False
False,0.0,0.3726,0.1397,0.8383,0.4192,2.0,3869920.0,2.0,2.0,5.0,3.0,0.6,0.6568,0.6933,,False
False,0.0,,0.1667,0.2046,0.0682,3.0,66693741.0,3.0,3.0,5.0,1.0,0.2,0.5433,0.7579,,False
False,0.0,0.0021,0.3333,0.3859,0.1286,4.0,94347613.0,3.0,3.0,5.0,2.0,0.4,0.41,0.7338,,False
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,143.0,143.0,1.0,0.7991,0.5471,,False
False,0.0,,0.0486,1.0,0.5,1.0,50225.0,2.0,2.0,143.0,7.0,0.04895105,0.7994,0.5475,,False
False,0.0,,0.0069,1.0,0.3333,2.0,57174.0,3.0,3.0,143.0,1.0,0.006993007,0.7994,0.547,,False
False,0.0,,0.0069,0.9963,0.2491,3.0,87811.0,4.0,4.0,143.0,1.0,0.006993007,0.7995,0.5465,,False
False,0.0,0.0478,0.0481,0.9843,0.2461,4.0,411902.0,4.0,4.0,143.0,2.0,0.013986014,0.8,0.5459,,False
False,0.0,0.0479,0.055,0.9807,0.2452,5.0,510956.0,4.0,4.0,143.0,3.0,0.02097902,0.8001,0.5457,,False
False,0.0,0.0546,0.0546,0.973,0.2432,6.0,681144.0,4.0,4.0,143.0,1.0,0.006993007,0.8002,0.5453,,False
False,0.0,,0.0069,0.9693,0.1939,7.0,765162.0,5.0,5.0,143.0,1.0,0.006993007,0.8002,0.5448,,False
False,0.0,,0.027,0.9516,0.1586,8.0,1171618.0,6.0,6.0,146.0,3.0,0.020547945,0.8006,0.5449,,False
False,0.0,,0.1284,0.9416,0.1345,9.0,1598999.0,7.0,7.0,146.0,19.0,0.13013698,0.8013,0.5467,,False
False,0.0,0.0065,0.0335,0.9435,0.1348,10.0,1600985.0,7.0,7.0,146.0,4.0,0.02739726,0.8014,0.5467,,False
False,0.0,,0.0068,0.9438,0.118,11.0,1603662.0,8.0,8.0,146.0,1.0,0.006849315,0.8015,0.5463,,False
False,0.0,0.0068,0.0138,0.9434,0.1179,12.0,1623084.0,8.0,8.0,143.0,4.0,0.027972028,0.8016,0.5464,,False
False,0.0,0.0132,0.0135,0.903,0.1129,13.0,2580577.0,8.0,8.0,143.0,1.0,0.006993007,0.8031,0.5442,,False
False,0.0,,0.0207,0.8941,0.0993,14.0,2806318.0,9.0,9.0,143.0,3.0,0.02097902,0.8131,0.5481,,False
False,0.0,,0.0069,0.8867,0.0887,15.0,3004690.0,10.0,10.0,143.0,1.0,0.006993007,0.8067,0.5341,,False
False,0.0,0.0195,0.1513,0.8566,0.0952,16.0,4104267.0,9.0,10.0,143.0,21.0,0.14685315,0.8123,0.5127,,True
False,0.0,0.1513,0.1582,0.8577,0.0953,17.0,4116686.0,9.0,10.0,143.0,1.0,0.006993007,0.8123,0.5122,,False
False,0.0,,0.0207,0.8346,0.0835,18.0,4713342.0,10.0,11.0,143.0,3.0,0.02097902,0.8146,0.5097,,False
False,0.0,0.0063,0.0069,0.8352,0.0835,19.0,4715837.0,10.0,11.0,143.0,1.0,0.006993007,0.8146,0.5093,,False
False,0.0,0.1327,0.2106,0.8443,0.0938,20.0,4885417.0,9.0,11.0,155.0,14.0,0.090322584,0.8179,0.5178,,True
False,0.0,0.2106,0.2106,0.8418,0.0935,21.0,4965249.0,9.0,11.0,155.0,4.0,0.025806451,0.8116,0.5214,,False
False,0.0,0.2099,0.2112,0.8399,0.105,22.0,4976336.0,8.0,11.0,154.0,1.0,0.0064935065,0.8101,0.5358,,True
False,0.0,0.2086,0.2088,0.83,0.1038,23.0,5249415.0,8.0,11.0,154.0,2.0,0.012987013,0.8006,0.5035,,False
False,0.0,0.2083,0.2416,0.8341,0.1043,24.0,5315314.0,8.0,11.0,154.0,9.0,0.058441557,0.8007,0.5043,,False
False,0.0,0.5287,0.5474,0.8415,0.1052,25.0,5316472.0,8.0,11.0,159.0,6.0,0.03773585,0.8017,0.5078,,True
False,0.0,,0.0061,0.8225,0.0914,26.0,5860447.0,9.0,11.0,159.0,1.0,0.006289308,0.81,0.5039,,False
False,0.0,,0.3018,0.8276,0.1035,27.0,7735568.0,8.0,12.0,163.0,49.0,0.3006135,0.8164,0.4999,,True
False,0.0,0.0165,0.0283,0.8175,0.1022,28.0,8012047.0,8.0,12.0,163.0,2.0,0.012269938,0.8149,0.497,,False
False,0.0,0.0272,0.0511,0.7869,0.0984,29.0,8865293.0,8.0,12.0,163.0,5.0,0.030674847,0.8153,0.4977,,False
False,0.0,0.0052,0.0111,0.7888,0.0986,30.0,8876962.0,8.0,12.0,163.0,1.0,0.006134969,0.8153,0.4971,,False
False,0.0,,0.0231,0.7907,0.0879,31.0,8957282.0,9.0,12.0,166.0,3.0,0.018072288,0.8161,0.5009,,False
False,0.0,0.022,0.2359,0.7994,0.0999,32.0,10071124.0,8.0,12.0,166.0,37.0,0.22289157,0.8164,0.5087,,True
False,0.0,,0.0598,0.8114,0.0902,33.0,10071651.0,9.0,13.0,175.0,9.0,0.05142857,0.8163,0.5094,,False
False,0.0,0.0598,0.1683,0.8331,0.0926,34.0,10074015.0,9.0,13.0,193.0,18.0,0.09326425,0.8162,0.5113,,True
False,0.0,0.1683,0.2951,0.8576,0.0953,35.0,10080803.0,9.0,13.0,227.0,35.0,0.15418503,0.8158,0.5166,,False
False,0.0,0.0073,0.0237,0.86,0.0956,36.0,10084001.0,9.0,13.0,227.0,4.0,0.017621145,0.8158,0.5164,,False
False,0.0,0.0237,0.0319,0.8608,0.0956,37.0,10085318.0,9.0,13.0,227.0,2.0,0.008810572,0.8158,0.5159,,False
False,0.0,0.0318,0.0359,0.8578,0.0953,38.0,10171657.0,9.0,13.0,227.0,1.0,0.004405286,0.8021,0.5004,,False
False,0.0,0.0839,0.1003,0.8428,0.0936,39.0,10669224.0,9.0,13.0,227.0,4.0,0.017621145,0.8024,0.5005,,True
False,0.0,0.0823,0.1078,0.8465,0.0941,40.0,10675426.0,9.0,13.0,233.0,6.0,0.025751073,0.8024,0.5024,,False
False,0.0,0.0337,0.3662,0.8919,0.1115,41.0,10934374.0,8.0,13.0,303.0,79.0,0.26072606,0.7997,0.5181,,True
False,0.0,,0.0108,0.8882,0.0987,42.0,11022144.0,9.0,14.0,303.0,4.0,0.013201321,0.7951,0.5192,,False
False,0.0,0.0861,0.1024,0.8736,0.0971,43.0,11384100.0,9.0,14.0,303.0,6.0,0.01980198,0.7958,0.5228,,False
False,0.0,0.3377,0.3377,0.8737,0.0971,44.0,11386771.0,9.0,14.0,303.0,1.0,0.0033003301,0.7958,0.5222,,False
False,0.0,,0.0212,0.8737,0.0874,45.0,11455740.0,10.0,14.0,310.0,7.0,0.022580646,0.7975,0.526,,True
False,0.0,,0.0053,0.8544,0.0777,46.0,11971737.0,11.0,15.0,310.0,2.0,0.006451613,0.7926,0.5223,,False
False,0.0,0.0583,0.0609,0.8446,0.0768,47.0,12230427.0,11.0,15.0,310.0,1.0,0.0032258064,0.7939,0.523,,False
False,0.0,0.0204,0.0363,0.8454,0.0845,48.0,12241631.0,10.0,15.0,310.0,6.0,0.019354839,0.7938,0.5242,,True
False,0.0,,,0.8454,0.0845,49.0,12242897.0,10.0,16.0,310.0,6.0,0.019354839,0.7937,0.5254,,False
False,0.0,0.1627,0.1866,0.8465,0.0846,50.0,12249901.0,10.0,16.0,310.0,9.0,0.029032258,0.7935,0.5264,,True
False,0.0,0.0881,0.1309,0.8425,0.0843,51.0,12488407.0,10.0,16.0,310.0,20.0,0.06451613,0.7882,0.5181,,False
False,0.0,,0.0026,0.8411,0.0765,52.0,12490867.0,11.0,16.0,310.0,1.0,0.0032258064,0.7881,0.5174,,False
False,0.0,0.0359,0.0392,0.8414,0.0765,53.0,12508114.0,11.0,16.0,309.0,9.0,0.029126214,0.7849,0.53,,True
False,0.0,,0.0027,0.8415,0.0701,54.0,12512843.0,12.0,17.0,309.0,1.0,0.003236246,0.7849,0.5305,,False
False,0.0,0.2544,0.2622,0.8405,0.07,55.0,12580696.0,12.0,17.0,312.0,3.0,0.009615385,0.7811,0.5406,,False
False,0.0,0.0386,0.0584,0.8432,0.0703,56.0,12597385.0,12.0,17.0,319.0,7.0,0.021943573,0.7809,0.5457,,True
False,0.0,,0.0026,0.8402,0.07,57.0,12679644.0,12.0,18.0,319.0,1.0,0.0031347962,0.786,0.5543,,False
False,0.0,0.2548,0.5664,0.9019,0.0902,58.0,12754027.0,10.0,18.0,479.0,212.0,0.44258872,0.785,0.5576,,False
False,0.0,0.5664,0.6817,0.9271,0.0927,59.0,12759468.0,10.0,18.0,639.0,212.0,0.3317684,0.788,0.5671,,False
False,0.0,0.0412,0.0413,0.9154,0.0915,60.0,13094366.0,10.0,18.0,638.0,1.0,0.0015673981,0.7882,0.5682,,True
False,0.0,0.064,0.0961,0.9128,0.0913,61.0,13106699.0,10.0,18.0,638.0,25.0,0.039184954,0.7863,0.5671,,True
False,0.0,,0.0013,0.9128,0.083,62.0,13107654.0,11.0,19.0,638.0,1.0,0.0015673981,0.7863,0.5663,,False
False,0.0,0.0258,0.0374,0.913,0.083,63.0,13108601.0,11.0,19.0,638.0,9.0,0.014106583,0.7861,0.5665,,False
False,0.0,,0.0026,0.913,0.0761,64.0,13112134.0,12.0,19.0,638.0,2.0,0.0031347962,0.786,0.5659,,False
False,0.0,,0.0064,0.913,0.0702,65.0,13116933.0,13.0,20.0,638.0,5.0,0.007836991,0.7878,0.5669,,True
False,0.0,0.0026,0.0051,0.913,0.0702,66.0,13122118.0,13.0,20.0,638.0,2.0,0.0031347962,0.7877,0.5664,,True
False,0.0,0.029,0.0316,0.913,0.0702,67.0,13124408.0,13.0,20.0,638.0,2.0,0.0031347962,0.7877,0.5658,,False
False,0.0,0.0015,0.004,0.913,0.0702,68.0,13125650.0,13.0,20.0,638.0,2.0,0.0031347962,0.7876,0.5653,,False
False,0.0,0.0051,0.0578,0.9097,0.0827,69.0,13199302.0,11.0,20.0,637.0,46.0,0.0722135,0.7868,0.569,,False
False,0.0,0.027,0.0296,0.9096,0.0827,70.0,13202426.0,11.0,20.0,637.0,2.0,0.0031397175,0.7873,0.5686,,False
False,0.0,,0.009,0.9065,0.0755,71.0,13282005.0,12.0,21.0,637.0,12.0,0.018838305,0.7878,0.5688,,False
False,0.0,0.0524,0.0587,0.9055,0.0755,72.0,13357260.0,12.0,21.0,637.0,12.0,0.018838305,0.7845,0.5674,,False
False,0.0,0.5944,0.5989,0.9042,0.0754,73.0,13369116.0,12.0,21.0,637.0,12.0,0.018838305,0.7846,0.5685,,False
False,0.0,,0.0013,0.89,0.0685,74.0,13712602.0,13.0,22.0,637.0,1.0,0.0015698588,0.7844,0.5697,,False
False,0.0,0.5894,0.5894,0.8896,0.0684,75.0,13720671.0,13.0,22.0,637.0,1.0,0.0015698588,0.7803,0.565,,False
False,0.0,0.0287,0.03,0.8861,0.0682,76.0,13817557.0,13.0,22.0,637.0,1.0,0.0015698588,0.7805,0.563,,False
False,0.0,0.5855,0.5855,0.8852,0.0681,77.0,13873519.0,13.0,22.0,637.0,1.0,0.0015698588,0.7805,0.5624,,False
False,0.0,0.0535,0.0776,0.8862,0.0739,78.0,13878193.0,12.0,22.0,636.0,56.0,0.08805031,0.7837,0.5701,,False
False,0.0,0.0261,0.0274,0.885,0.0737,79.0,13891416.0,12.0,22.0,636.0,1.0,0.001572327,0.7837,0.5695,,True
False,0.0,0.0274,0.0286,0.885,0.0737,80.0,13892472.0,12.0,22.0,636.0,1.0,0.001572327,0.7837,0.5689,,False
False,0.0,0.0286,0.0312,0.8849,0.0737,81.0,13894975.0,12.0,22.0,636.0,2.0,0.003144654,0.7836,0.5684,,False
False,0.0,0.0312,0.0325,0.8849,0.0737,82.0,13895151.0,12.0,22.0,636.0,1.0,0.001572327,0.7836,0.5678,,False
False,0.0,0.0712,0.0776,0.8849,0.0737,83.0,13896677.0,12.0,22.0,636.0,5.0,0.007861636,0.7835,0.5676,,False
False,0.0,0.0261,0.0261,0.8849,0.0737,84.0,13897926.0,12.0,22.0,636.0,5.0,0.007861636,0.7833,0.5674,,False
False,0.0,0.0773,0.0773,0.8814,0.0734,85.0,13986837.0,12.0,22.0,636.0,5.0,0.007861636,0.7833,0.5655,,False
False,0.0,,0.0051,0.8563,0.0659,86.0,14650927.0,13.0,22.0,636.0,4.0,0.006289308,0.7796,0.5643,,False
False,0.0,,0.0013,0.8563,0.0612,87.0,14653179.0,14.0,22.0,636.0,1.0,0.001572327,0.7796,0.5637,,False
False,0.0,0.0259,0.0284,0.836,0.0597,88.0,15168894.0,14.0,22.0,636.0,2.0,0.003144654,0.7793,0.5693,,False
False,0.0,,0.0013,0.8206,0.0586,89.0,15527076.0,14.0,23.0,636.0,1.0,0.001572327,0.7799,0.5691,,False
False,0.0,0.0013,0.0025,0.8086,0.0578,90.0,15867510.0,14.0,23.0,636.0,1.0,0.001572327,0.7533,0.593,,False
False,0.0,,0.0013,0.8078,0.0539,91.0,15873445.0,15.0,24.0,636.0,1.0,0.001572327,0.7533,0.5923,,False
False,0.0,,0.0266,0.8115,0.0507,92.0,15876062.0,16.0,25.0,643.0,20.0,0.0311042,0.7531,0.5952,,True
False,0.0,0.0025,0.0025,0.8115,0.0507,93.0,15878216.0,16.0,25.0,643.0,1.0,0.00155521,0.7531,0.5945,,False
False,0.0,0.0025,0.0113,0.8033,0.0502,94.0,16130655.0,16.0,25.0,644.0,6.0,0.00931677,0.7541,0.5971,,True
False,0.0,,0.0063,0.8037,0.0473,95.0,16144551.0,17.0,26.0,642.0,9.0,0.014018691,0.7538,0.5978,,False
False,0.0,0.022,0.0232,0.8003,0.0471,96.0,16290745.0,17.0,26.0,642.0,1.0,0.0015576323,0.7538,0.5983,,False
False,0.0,0.0256,0.0358,0.7853,0.0462,97.0,16724283.0,17.0,26.0,642.0,10.0,0.015576324,0.7536,0.5998,,True
False,0.0,,0.0013,0.7834,0.0435,98.0,16735857.0,18.0,26.0,642.0,1.0,0.0015576323,0.7535,0.5992,,False
False,0.0,,0.0013,0.7833,0.0412,99.0,16738850.0,19.0,27.0,642.0,1.0,0.0015576323,0.7535,0.5985,,False
False,0.0,0.4738,0.4762,0.7839,0.0413,100.0,16744673.0,19.0,27.0,642.0,6.0,0.009345794,0.7492,0.6067,,False
False,0.0,0.0013,0.0025,0.7809,0.0411,101.0,16831744.0,19.0,27.0,642.0,1.0,0.0015576323,0.7491,0.606,,False
False,0.0,0.0327,0.0339,0.7719,0.0406,102.0,17086370.0,19.0,27.0,642.0,1.0,0.0015576323,0.7491,0.6053,,False
False,0.0,,0.0013,0.7181,0.0378,103.0,18647135.0,19.0,28.0,642.0,1.0,0.0015576323,0.7459,0.6033,,False
False,0.0,0.0219,0.0244,0.7105,0.0374,104.0,18896580.0,19.0,28.0,642.0,2.0,0.0031152647,0.7467,0.6033,,False
False,0.0,0.0023,0.0087,0.7112,0.0374,105.0,18903034.0,19.0,28.0,640.0,8.0,0.0125,0.7475,0.6042,,False
False,0.0,0.4262,0.4325,0.7119,0.0375,106.0,18904455.0,19.0,28.0,640.0,5.0,0.0078125,0.7474,0.6041,,False
False,0.0,0.4239,0.4245,0.6978,0.0367,107.0,19331552.0,19.0,28.0,639.0,1.0,0.0015649452,0.7842,0.5936,,False
False,0.0,0.0012,0.0013,0.6839,0.036,108.0,19764106.0,19.0,28.0,639.0,1.0,0.0015649452,0.7848,0.5914,,False
False,0.0,0.0013,0.0025,0.6841,0.036,109.0,19767586.0,19.0,28.0,639.0,1.0,0.0015649452,0.7848,0.5907,,False
False,0.0,0.0239,0.0269,0.6659,0.035,110.0,20379195.0,19.0,28.0,639.0,4.0,0.006259781,0.7845,0.5936,,False
False,0.0,0.007,0.0121,0.6668,0.0351,111.0,20384229.0,19.0,28.0,639.0,4.0,0.006259781,0.7844,0.5933,,True
