isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,0.0,0.0223,0.033,0.0392,0.0196,0.0,0.0,2.0,1.0,878.0,5.0,0.005694761,0.7779,0.4957,,False
False,0.0,,0.0109,0.045,0.015,1.0,1828359.0,3.0,2.0,877.0,5.0,0.005701254,0.7818,0.4215,,False
False,0.0,,0.5,0.7958,0.3979,0.0,0.0,2.0,1.0,1456.0,364.0,0.25,0.803,0.3007,,False
False,0.0,0.0076,0.011,0.0311,0.0104,1.0,70163485.0,3.0,2.0,1329.0,443.0,0.33333334,0.8715,0.1808,,True
False,0.0,,,0.0311,0.0104,2.0,70234874.0,3.0,3.0,886.0,443.0,0.5,0.8714,0.2247,,False
False,0.0,0.0013,,0.0231,0.0115,3.0,71555040.0,2.0,4.0,443.0,443.0,1.0,0.8749,0.3619,,False
False,0.0,0.0027,0.0009,0.0035,0.0018,0.0,0.0,2.0,1.0,0.0,43.0,inf,0.8867,0.0302,,True
False,0.0,,,0.0035,0.0018,1.0,71416.0,2.0,2.0,,43.0,,0.8714,0.2247,,False
False,0.0,0.0025,0.0026,0.0026,0.0026,2.0,1391582.0,1.0,3.0,,43.0,,0.8749,0.3619,,False
False,0.0,0.0076,0.011,0.0311,0.0104,0.0,0.0,3.0,1.0,0.0,24.0,inf,0.8715,0.1808,,True
False,0.0,,,0.0311,0.0104,1.0,71389.0,3.0,2.0,,24.0,,0.8714,0.2247,,False
False,0.0,0.0014,,0.0232,0.0116,2.0,1391555.0,2.0,3.0,,24.0,,0.8749,0.3619,,False
False,0.0,0.953,0.9534,0.9534,0.9534,0.0,0.0,1.0,1.0,0.0,86.0,inf,0.8629,0.6784,,True
False,0.0,,0.1641,0.2309,0.077,1.0,132441982.0,3.0,2.0,111.0,24.0,0.21621622,0.803,0.3007,,False
False,0.0,0.0598,0.0602,0.2084,0.0695,2.0,134847718.0,3.0,2.0,108.0,22.0,0.2037037,0.8174,0.3443,,False
False,0.0,0.0,0.0,0.0037,0.0018,3.0,202605440.0,2.0,3.0,,120.0,,0.8867,0.0302,,True
False,0.0,,,0.0037,0.0018,4.0,202676856.0,2.0,4.0,,120.0,,0.8714,0.2247,,False
False,0.0,0.0076,0.011,0.0311,0.0104,0.0,0.0,3.0,1.0,1211.0,413.0,0.34104046,0.8715,0.1808,,True
False,0.0,,,0.0311,0.0104,1.0,71389.0,3.0,2.0,798.0,413.0,0.51754385,0.8714,0.2247,,False
False,0.0,0.0013,,0.0231,0.0115,2.0,1391555.0,2.0,3.0,399.0,399.0,1.0,0.8749,0.3619,,False
False,0.0,0.0076,0.011,0.031,0.0103,0.0,0.0,3.0,1.0,17.0,264.0,15.529411,0.8715,0.1808,,True
False,0.0,,,0.031,0.0103,1.0,71389.0,3.0,2.0,,264.0,,0.8714,0.2247,,False
False,0.0,0.0012,,0.0229,0.0114,2.0,1391555.0,2.0,3.0,,265.0,,0.8749,0.3619,,False
False,0.0,,0.5,0.7612,0.3806,0.0,0.0,2.0,1.0,1305.0,342.0,0.26206896,0.803,0.3007,,False
False,0.0,,0.3333,0.7881,0.2627,1.0,2405736.0,3.0,2.0,1551.0,220.0,0.14184397,0.8174,0.3443,,False
False,0.0,0.0067,0.0098,0.0298,0.0099,2.0,70163485.0,3.0,3.0,1625.0,889.0,0.54707694,0.8715,0.1808,,True
False,0.0,,,0.0297,0.0099,3.0,70234874.0,3.0,4.0,736.0,889.0,1.2078804,0.8714,0.2247,,False
False,0.0,0.0012,,0.0207,0.0104,4.0,71555040.0,2.0,4.0,150.0,586.0,3.9066668,0.8749,0.3619,,False
False,0.0,,0.0015,0.0058,0.0008,0.0,0.0,7.0,1.0,452.0,3.0,0.006637168,0.7818,0.4215,,False
False,0.0,0.0019,,0.0,0.0,1.0,44827723.0,1.0,2.0,339.0,113.0,0.33333334,0.8867,0.0302,,True
False,0.0,,,0.0,0.0,2.0,44899139.0,1.0,3.0,226.0,113.0,0.5,0.8714,0.2247,,False
False,0.0,,,0.0,0.0,3.0,46219305.0,1.0,4.0,113.0,113.0,1.0,0.8749,0.3619,,False
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,251.0,1.0,0.003984064,0.7992,0.5316,8.0,True
False,0.0,,0.5,0.9363,0.4682,1.0,2938843.0,2.0,2.0,252.0,1.0,0.003968254,0.7983,0.5251,,False
False,0.0,,0.3333,0.7223,0.2408,2.0,13140285.0,3.0,3.0,284.0,123.0,0.43309858,0.803,0.3007,,False
False,0.0,0.1627,0.372,0.7362,0.2454,3.0,15546021.0,3.0,3.0,282.0,74.0,0.26241136,0.8174,0.3443,,False
False,0.0,0.0049,,0.0285,0.0095,4.0,83303743.0,3.0,4.0,7.0,269.0,38.42857,0.8867,0.0302,,True
False,0.0,0.0077,0.0077,0.0285,0.0095,5.0,83375159.0,3.0,4.0,,269.0,,0.8714,0.2247,,False
False,0.0,0.0079,0.0093,0.022,0.0073,6.0,84695325.0,3.0,4.0,,272.0,,0.8749,0.3619,,False
False,0.0,,0.5,0.7279,0.364,0.0,0.0,2.0,1.0,432.0,144.0,0.33333334,0.803,0.3007,,False
False,0.0,,0.3333,0.7683,0.2561,1.0,2405736.0,3.0,2.0,576.0,144.0,0.25,0.8174,0.3443,,False
False,0.0,0.0059,0.0085,0.0285,0.0095,2.0,70163485.0,3.0,3.0,445.0,157.0,0.35280898,0.8715,0.1808,,True
False,0.0,,,0.0285,0.0095,3.0,70234874.0,3.0,4.0,288.0,157.0,0.5451389,0.8714,0.2247,,False
False,0.0,0.0012,,0.0186,0.0093,4.0,71555040.0,2.0,4.0,144.0,144.0,1.0,0.8749,0.3619,,False
False,0.0,0.6918,0.8322,0.9962,0.4981,0.0,0.0,2.0,1.0,606.0,203.0,0.3349835,0.8749,0.3619,,False
False,0.0,0.0668,0.0754,0.4118,0.2059,1.0,19347031.0,2.0,2.0,646.0,13.0,0.02012384,0.8154,0.6263,,False
False,0.0,0.0031,0.0127,0.1336,0.0445,2.0,48214332.0,3.0,3.0,730.0,31.0,0.042465754,0.8138,0.6011,,False
False,0.0,,0.001,0.1964,0.0491,0.0,0.0,4.0,1.0,240.0,1.0,0.004166667,0.8396,0.6629,6.0,True
False,0.0,0.0007,0.0101,0.0125,0.0042,1.0,90576096.0,3.0,2.0,306.0,1.0,0.003267974,0.7992,0.5316,5.0,True
False,0.0,,0.0099,0.0203,0.0051,2.0,93514939.0,4.0,3.0,307.0,1.0,0.0032573289,0.7983,0.5251,,False
False,0.0,,0.0117,0.0236,0.0047,3.0,103716381.0,5.0,4.0,395.0,132.0,0.33417723,0.803,0.3007,,False
False,0.0,0.0044,0.0056,0.0214,0.0043,4.0,105964225.0,5.0,4.0,389.0,1.0,0.002570694,0.8014,0.3302,6.0,True
False,0.0,,,0.0214,0.0043,5.0,105965951.0,5.0,4.0,389.0,1.0,0.002570694,0.8015,0.3309,,False
False,0.0,0.0055,0.0171,0.0321,0.0064,6.0,106122117.0,5.0,4.0,398.0,135.0,0.33919597,0.8174,0.3443,,False
False,0.0,0.0031,0.0043,0.0119,0.0024,7.0,129052116.0,5.0,4.0,399.0,27.0,0.067669176,0.7818,0.4215,,False
False,0.0,,,0.0,0.0,8.0,173879839.0,3.0,4.0,97.0,312.0,3.2164948,0.8867,0.0302,,True
False,0.0,,,0.0,0.0,9.0,173951255.0,3.0,4.0,,312.0,,0.8714,0.2247,,False
False,0.0,0.0,,0.0,0.0,10.0,175271421.0,1.0,4.0,,307.0,,0.8749,0.3619,,False
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,841.0,1.0,0.0011890606,0.7992,0.5316,11.0,True
False,0.0,,0.5,0.9363,0.4682,1.0,2938843.0,2.0,2.0,842.0,1.0,0.0011876485,0.7983,0.5251,,False
False,0.0,,0.3333,0.7223,0.2408,2.0,13140285.0,3.0,3.0,1152.0,286.0,0.2482639,0.803,0.3007,,False
False,0.0,0.1627,0.372,0.7362,0.2454,3.0,15546021.0,3.0,3.0,1144.0,71.0,0.062062938,0.8174,0.3443,,False
False,0.0,,,0.0279,0.0093,4.0,83303743.0,3.0,4.0,914.0,308.0,0.3369803,0.8867,0.0302,,True
False,0.0,0.008,0.008,0.0279,0.0093,5.0,83375159.0,3.0,4.0,606.0,308.0,0.50825083,0.8714,0.2247,,False
False,0.0,0.0067,0.0097,0.0213,0.0071,6.0,84695325.0,3.0,4.0,303.0,303.0,1.0,0.8749,0.3619,,False
False,0.0,0.0552,0.0787,0.3987,0.1329,0.0,0.0,3.0,1.0,131.0,2.0,0.015267176,0.7979,0.59,10.0,True
False,0.0,0.185,0.2457,0.3877,0.0775,1.0,8609575.0,5.0,2.0,141.0,6.0,0.04255319,0.8511,0.6355,12.0,True
