isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,0.0,0.5438,0.5445,0.5445,0.5445,1.0,13133022.0,1.0,1.0,650.0,5.0,0.0076923077,0.6685,0.1625,18.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,61.0,61.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,552.0,552.0,1.0,0.6911,0.0002,6.0,True
False,0.0,0.5438,0.5463,0.5463,0.5463,1.0,13133022.0,1.0,1.0,550.0,6.0,0.010909091,0.6685,0.1625,6.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,335.0,335.0,1.0,0.6911,0.0002,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,498.0,498.0,1.0,0.6911,0.0002,11.0,True
False,0.0,0.5438,0.5465,0.5465,0.5465,1.0,13133022.0,1.0,1.0,495.0,7.0,0.014141414,0.6685,0.1625,11.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,47.0,47.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,67.0,67.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5718,0.5718,0.5718,1.0,13133022.0,1.0,1.0,63.0,10.0,0.15873016,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,90.0,90.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,66.0,66.0,1.0,0.6911,0.0002,2.0,True
False,0.0,0.5438,0.5574,0.5574,0.5574,1.0,13133022.0,1.0,1.0,65.0,3.0,0.046153847,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,72.0,72.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,58.0,58.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5595,0.5595,0.5595,1.0,13133022.0,1.0,1.0,57.0,3.0,0.05263158,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,72.0,72.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,184.0,184.0,1.0,0.6911,0.0002,6.0,True
False,0.0,0.5438,0.5536,0.5536,0.5536,1.0,13133022.0,1.0,1.0,184.0,6.0,0.032608695,0.6685,0.1625,6.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,37.0,37.0,1.0,0.6911,0.0002,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,332.0,332.0,1.0,0.6911,0.0002,6.0,True
False,0.0,0.5438,0.5438,0.5438,0.5438,1.0,13133022.0,1.0,1.0,331.0,1.0,0.003021148,0.6685,0.1625,6.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,223.0,223.0,1.0,0.6911,0.0002,6.0,True
False,0.0,0.5438,0.55,0.55,0.55,1.0,13133022.0,1.0,1.0,219.0,8.0,0.03652968,0.6685,0.1625,6.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,71.0,71.0,1.0,0.6911,0.0002,4.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,266.0,266.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5613,0.5613,0.5613,1.0,13133022.0,1.0,1.0,258.0,22.0,0.08527132,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,44.0,44.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,105.0,105.0,1.0,0.6911,0.0002,5.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,126.0,126.0,1.0,0.6911,0.0002,,True
False,0.0,0.5438,0.5438,0.5438,0.5438,1.0,13133022.0,1.0,1.0,123.0,3.0,0.024390243,0.6685,0.1625,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,122.0,122.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.992,0.9923,0.9923,0.9923,1.0,256144.0,1.0,1.0,124.0,4.0,0.032258064,0.6913,0.0055,1.0,False
False,0.0,0.544,0.5515,0.5515,0.5515,2.0,13133022.0,1.0,1.0,120.0,6.0,0.05,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,153.0,153.0,1.0,0.6911,0.0002,10.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,91.0,91.0,1.0,0.6911,0.0002,2.0,True
False,0.0,0.992,0.9923,0.9923,0.9923,1.0,256144.0,1.0,1.0,92.0,2.0,0.02173913,0.6913,0.0055,2.0,False
False,0.0,0.544,0.544,0.544,0.544,2.0,13133022.0,1.0,1.0,91.0,1.0,0.010989011,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,21.0,1.0,0.6911,0.0002,0.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,69.0,69.0,1.0,0.6911,0.0002,2.0,True
